epoch,sat,c1_raw_m,c1_tgd_m,c2_m,if_m,tgd_s,tgd_m,tx_raw_offset_s,tx_tgd_offset_s,tx_if_offset_s,dt_tgd_ns,dt_if_ns,dt_raw_if_ns,dc1_m,c1_raw_back_m,c1_tgd_back_m,if_back_m,c1_raw_residual_m,c1_tgd_residual_m,if_residual_m
2025-01-01 00:09:0.000000,G10,20174150.042,20174148.265,20174151.252,20174148.172,2.328306436540e-09,1.776940162793e+00,-6.703604559757e-02,-6.703603967034e-02,-6.703603703051e-02,5.927234369985e+00,2.639823457051e+00,8.567057827036e+00,1.776940163225e+00,2.017415004200e+07,2.017414826506e+07,2.017414817167e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:09:0.000000,G12,22457634.196,22457643.791,22457635.486,22457632.202,-1.257285475731e-08,-9.595476879077e+00,-7.434883022255e-02,-7.434886222962e-02,-7.434883614417e-02,-3.200706563677e+01,2.608544172333e+01,-5.921623913441e+00,-9.595476880670e+00,2.245763419600e+07,2.245764379148e+07,2.245763220201e+07,3.725290298462e-09,3.725290298462e-09,3.725290298462e-09
2025-01-01 00:09:0.000000,G24,24778602.164,24778600.387,24778610.644,24778589.056,2.328306436539e-09,1.776940162792e+00,-8.218399960431e-02,-8.218399367707e-02,-8.218395355318e-02,5.927234369985e+00,4.012389173691e+01,4.605112610689e+01,1.776940163225e+00,2.477860216400e+07,2.477860038706e+07,2.477858905623e+07,-3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:09:0.000000,G25,20587661.645,20587657.380,20587664.615,20587657.054,5.587935447690e-09,4.264656390698e+00,-6.917046224780e-02,-6.917044802244e-02,-6.917044134657e-02,1.422536251294e+01,6.675871799811e+00,2.090123431275e+01,4.264656390995e+00,2.058766164500e+07,2.058765738034e+07,2.058765705419e+07,3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:09:0.000000,G28,21570274.435,21570281.543,21570274.995,21570273.569,-9.313225746150e-09,-7.107760651164e+00,-7.142706820064e-02,-7.142709190958e-02,-7.142707462651e-02,-2.370893750769e+01,1.728306779636e+01,-6.425869711335e+00,-7.107760652900e+00,2.157027443500e+07,2.157028154276e+07,2.157027356939e+07,3.725290298462e-09,3.725290298462e-09,3.725290298462e-09
2025-01-01 00:09:0.000000,G31,23368848.159,23368858.465,23368850.519,23368844.511,-1.350417733190e-08,-1.030625294417e+01,-7.773125928520e-02,-7.773129366316e-02,-7.773126062123e-02,-3.437795939587e+01,3.304192527920e+01,-1.336034116672e+00,-1.030625294521e+01,2.336884815900e+07,2.336885846525e+07,2.336884451108e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:10:0.000000,G10,20175305.256,20175303.479,20175306.376,20175303.525,2.328306436540e-09,1.776940162793e+00,-6.703989797816e-02,-6.703989205092e-02,-6.703988987514e-02,5.927234383862e+00,2.175784052927e+00,8.103018436789e+00,1.776940163225e+00,2.017530525600e+07,2.017530347906e+07,2.017530352478e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:10:0.000000,G12,22473198.668,22473208.263,22473199.518,22473197.354,-1.257285475731e-08,-9.595476879077e+00,-7.440074741858e-02,-7.440077942565e-02,-7.440075560885e-02,-3.200706563677e+01,2.381680483388e+01,-8.190260802898e+00,-9.595476880670e+00,2.247319866800e+07,2.247320826348e+07,2.247319735413e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:10:0.000000,G24,24816909.272,24816907.495,24816917.692,24816896.257,2.328306436539e-09,1.776940162792e+00,-8.231177843518e-02,-8.231177250795e-02,-8.231173269341e-02,5.927234369985e+00,3.981453217117e+01,4.574176654115e+01,1.776940163225e+00,2.481690927200e+07,2.481690749506e+07,2.481689625697e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:10:0.000000,G25,20576610.093,20576605.828,20576612.993,20576605.610,5.587935447690e-09,4.264656390698e+00,-6.913359801398e-02,-6.913358378862e-02,-6.913357747367e-02,1.422536251294e+01,6.314952324948e+00,2.054031483789e+01,4.264656390995e+00,2.057661009300e+07,2.057660582834e+07,2.057660561039e+07,-3.725290298462e-09,-7.450580596924e-09,-3.725290298462e-09
2025-01-01 00:10:0.000000,G28,21552405.038,21552412.146,21552404.888,21552405.270,-9.313225746150e-09,-7.107760651164e+00,-7.136746169638e-02,-7.136748540532e-02,-7.136747178301e-02,-2.370893752157e+01,1.362231284718e+01,-1.008662467439e+01,-7.107760652900e+00,2.155240503800e+07,2.155241214576e+07,2.155240526986e+07,-7.450580596924e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 00:10:0.000000,G31,23335969.716,23335980.022,23335970.566,23335968.402,-1.350417733190e-08,-1.030625294417e+01,-7.762158850767e-02,-7.762162288563e-02,-7.762159762926e-02,-3.437795938199e+01,2.525637600448e+01,-9.121583377514e+00,-1.030625294521e+01,2.333596971600e+07,2.333598002225e+07,2.333596840213e+07,0.000000000000e+00,0.000000000000e+00,3.725290298462e-09
2025-01-01 00:11:0.000000,G10,20176908.216,20176906.439,20176909.536,20176906.176,2.328306436540e-09,1.776940162793e+00,-6.704524387690e-02,-6.704523794966e-02,-6.704523474268e-02,5.927234369985e+00,3.206982665538e+00,9.134217035522e+00,1.776940163225e+00,2.017690821600e+07,2.017690643906e+07,2.017690617564e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 00:11:0.000000,G12,22489196.050,22489205.645,22489196.180,22489195.849,-1.257285475731e-08,-9.595476879077e+00,-7.445410864615e-02,-7.445414065322e-02,-7.445412054873e-02,-3.200706563677e+01,2.010448994783e+01,-1.190257568895e+01,-9.595476880670e+00,2.248919605000e+07,2.248920564548e+07,2.248919584906e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:11:0.000000,G24,24855166.309,24855164.532,24855173.269,24855155.551,2.328306436539e-09,1.776940162792e+00,-8.243939024982e-02,-8.243938432259e-02,-8.243935203581e-02,5.927234369985e+00,3.228678253919e+01,3.821401690918e+01,1.776940163225e+00,2.485516630900e+07,2.485516453206e+07,2.485515555073e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:11:0.000000,G25,20566020.926,20566016.661,20566023.756,20566016.552,5.587935447690e-09,4.264656390698e+00,-6.909827612908e-02,-6.909826190372e-02,-6.909825594969e-02,1.422536249907e+01,5.954032836208e+00,2.017939533527e+01,4.264656390995e+00,2.056602092600e+07,2.056601666134e+07,2.056601655159e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:11:0.000000,G28,21534792.256,21534799.364,21534792.206,21534792.333,-9.313225746150e-09,-7.107760651164e+00,-7.130871116756e-02,-7.130873487650e-02,-7.130872073859e-02,-2.370893750769e+01,1.413791213267e+01,-9.571025375021e+00,-7.107760652900e+00,2.153479225600e+07,2.153479936376e+07,2.153479233329e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 00:11:0.000000,G31,23303276.575,23303286.881,23303279.585,23303271.922,-1.350417733190e-08,-1.030625294417e+01,-7.751253582967e-02,-7.751257020762e-02,-7.751253381430e-02,-3.437795938199e+01,3.639332063488e+01,2.015361252883e+00,-1.030625294521e+01,2.330327657500e+07,2.330328688125e+07,2.330327192236e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:12:0.000000,G10,20178956.269,20178954.492,20178957.629,20178954.167,2.328306436540e-09,1.776940162793e+00,-6.705207444433e-02,-6.705206851710e-02,-6.705206510388e-02,5.927234383862e+00,3.413222357529e+00,9.340456741391e+00,1.776940163225e+00,2.017895626900e+07,2.017895449206e+07,2.017895416681e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:12:0.000000,G12,22505618.246,22505627.841,22505619.486,22505616.329,-1.257285475731e-08,-9.595476879077e+00,-7.450888689992e-02,-7.450891890699e-02,-7.450889307934e-02,-3.200706563677e+01,2.582764206671e+01,-6.179423570063e+00,-9.595476880670e+00,2.250561824600e+07,2.250562784148e+07,2.250561632930e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:12:0.000000,G24,24893364.159,24893362.382,24893372.319,24893351.546,2.328306436539e-09,1.776940162792e+00,-8.256680464054e-02,-8.256679871331e-02,-8.256676023934e-02,5.927234383862e+00,3.847397396506e+01,4.440120834892e+01,1.776940163225e+00,2.489336415900e+07,2.489336238206e+07,2.489335154586e+07,3.725290298462e-09,0.000000000000e+00,-3.725290298462e-09
2025-01-01 00:12:0.000000,G25,20555892.846,20555888.581,20555895.456,20555888.812,5.587935447690e-09,4.264656390698e+00,-6.906449226346e-02,-6.906447803809e-02,-6.906447321838e-02,1.422536251294e+01,4.819714377602e+00,1.904507689054e+01,4.264656390995e+00,2.055589284600e+07,2.055588858134e+07,2.055588881165e+07,7.450580596924e-09,3.725290298462e-09,3.725290298462e-09
2025-01-01 00:12:0.000000,G28,21517431.616,21517438.724,21517431.226,21517432.219,-9.313225746150e-09,-7.107760651164e+00,-7.125080169386e-02,-7.125082540280e-02,-7.125081301792e-02,-2.370893750769e+01,1.238487452870e+01,-1.132406297899e+01,-7.107760652900e+00,2.151743161600e+07,2.151743872376e+07,2.151743221883e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 00:12:0.000000,G31,23270773.125,23270783.431,23270775.365,23270769.663,-1.350417733190e-08,-1.030625294417e+01,-7.740411589132e-02,-7.740415026927e-02,-7.740411784607e-02,-3.437795938199e+01,3.242320609220e+01,-1.954753289790e+00,-1.030625294521e+01,2.327077312500e+07,2.327078343125e+07,2.327076966257e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:13:0.000000,G10,20181451.115,20181449.338,20181452.565,20181448.874,2.328306436540e-09,1.776940162793e+00,-6.706039535106e-02,-6.706038942383e-02,-6.706038554657e-02,5.927234369985e+00,3.877261761653e+00,9.804496131638e+00,1.776940163225e+00,2.018145111500e+07,2.018144933806e+07,2.018144887369e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:13:0.000000,G12,22522469.472,22522479.067,22522468.642,22522470.755,-1.257285475731e-08,-9.595476879077e+00,-7.456509624296e-02,-7.456512825002e-02,-7.456511309529e-02,-3.200706563677e+01,1.515473679881e+01,-1.685232883797e+01,-9.595476880670e+00,2.252246947200e+07,2.252247906748e+07,2.252247075495e+07,3.725290298462e-09,3.725290298462e-09,0.000000000000e+00
2025-01-01 00:13:0.000000,G25,20546228.400,20546224.135,20546231.270,20546223.964,5.587935447690e-09,4.264656390698e+00,-6.903225491299e-02,-6.903224068763e-02,-6.903223452736e-02,1.422536251294e+01,6.160272500444e+00,2.038563501339e+01,4.264656390995e+00,2.054622840000e+07,2.054622413534e+07,2.054622396376e+07,3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:13:0.000000,G28,21500323.684,21500330.792,21500323.424,21500324.086,-9.313225746150e-09,-7.107760651164e+00,-7.119373516324e-02,-7.119375887218e-02,-7.119374581703e-02,-2.370893750769e+01,1.305515361094e+01,-1.065378389675e+01,-7.107760652900e+00,2.150032368400e+07,2.150033079176e+07,2.150032408589e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:13:0.000000,G31,23238457.504,23238467.810,23238460.004,23238453.640,-1.350417733190e-08,-1.030625294417e+01,-7.729632248167e-02,-7.729635685963e-02,-7.729632309587e-02,-3.437795939587e+01,3.376376428443e+01,-6.141951114369e-01,-1.030625294521e+01,2.323845750400e+07,2.323846781025e+07,2.323845363968e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:14:0.000000,G10,20184396.108,20184394.331,20184397.178,20184394.454,2.328306436540e-09,1.776940162793e+00,-6.707021778483e-02,-6.707021185759e-02,-6.707020993961e-02,5.927234383862e+00,1.917984437938e+00,7.845218821800e+00,1.776940163225e+00,2.018439610800e+07,2.018439433106e+07,2.018439445407e+07,3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:14:0.000000,G12,22539743.492,22539753.087,22539743.922,22539742.827,-1.257285475731e-08,-9.595476879077e+00,-7.462271587423e-02,-7.462274788129e-02,-7.462272623000e-02,-3.200706563677e+01,2.165128780429e+01,-1.035577783248e+01,-9.595476880670e+00,2.253974349200e+07,2.253975308748e+07,2.253974282734e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 00:14:0.000000,G25,20537032.365,20537028.100,20537035.185,20537028.006,5.587935447690e-09,4.264656390698e+00,-6.900158001207e-02,-6.900156578671e-02,-6.900155988423e-02,1.422536249907e+01,5.902472899333e+00,2.012783539840e+01,4.264656390995e+00,2.053703236500e+07,2.053702810034e+07,2.053702800605e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:14:0.000000,G28,21483470.092,21483477.200,21483470.412,21483469.597,-9.313225746150e-09,-7.107760651164e+00,-7.113751701948e-02,-7.113754072842e-02,-7.113752468279e-02,-2.370893752157e+01,1.604562949176e+01,-7.663308029815e+00,-7.107760652900e+00,2.148347009200e+07,2.148347719976e+07,2.148346959737e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:14:0.000000,G31,23206335.161,23206345.467,23206336.981,23206332.348,-1.350417733190e-08,-1.030625294417e+01,-7.718917377665e-02,-7.718920815461e-02,-7.718917789692e-02,-3.437795938199e+01,3.025768911813e+01,-4.120270263863e+00,-1.030625294521e+01,2.320633516100e+07,2.320634546725e+07,2.320633234778e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:15:0.000000,G10,20187792.190,20187790.413,20187793.470,20187790.211,2.328306436540e-09,1.776940162793e+00,-6.708154488780e-02,-6.708153896057e-02,-6.708153595982e-02,5.927234369985e+00,3.000742945791e+00,8.927977315776e+00,1.776940163225e+00,2.018779219000e+07,2.018779041306e+07,2.018779021147e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:15:0.000000,G12,22557442.837,22557452.432,22557443.247,22557442.203,-1.257285475731e-08,-9.595476879077e+00,-7.468175423624e-02,-7.468178624331e-02,-7.468176469514e-02,-3.200706563677e+01,2.154816795830e+01,-1.045889767848e+01,-9.595476880670e+00,2.255744283700e+07,2.255745243248e+07,2.255744220325e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:15:0.000000,G25,20528307.212,20528302.947,20528310.152,20528302.668,5.587935447690e-09,4.264656390698e+00,-6.897247580306e-02,-6.897246157770e-02,-6.897245505651e-02,1.422536249907e+01,6.521192016939e+00,2.074655451600e+01,4.264656390995e+00,2.052830721200e+07,2.052830294734e+07,2.052830266756e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:15:0.000000,G28,21466871.591,21466878.699,21466872.611,21466870.014,-9.313225746150e-09,-7.107760651164e+00,-7.108214976764e-02,-7.108217347658e-02,-7.108215382175e-02,-2.370893750769e+01,1.965482453181e+01,-4.054112975882e+00,-7.107760652900e+00,2.146687159100e+07,2.146687869876e+07,2.146687001436e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 00:15:0.000000,G31,23174406.836,23174417.142,23174407.796,23174405.352,-1.350417733190e-08,-1.030625294417e+01,-7.708267224464e-02,-7.708270662260e-02,-7.708268079906e-02,-3.437795938199e+01,2.582353524072e+01,-8.554424141272e+00,-1.030625294521e+01,2.317440683600e+07,2.317441714225e+07,2.317440535210e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 00:16:0.000000,G10,20191640.170,20191638.393,20191641.640,20191637.898,2.328306436540e-09,1.776940162793e+00,-6.709437935852e-02,-6.709437343129e-02,-6.709436945091e-02,5.927234383862e+00,3.980381566016e+00,9.907615949878e+00,1.776940163225e+00,2.019164017000e+07,2.019163839306e+07,2.019163789778e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:16:0.000000,G12,22575563.304,22575572.899,22575564.974,22575560.723,-1.257285475731e-08,-9.595476879077e+00,-7.474219730932e-02,-7.474222931638e-02,-7.474220127166e-02,-3.200706563677e+01,2.804471899154e+01,-3.962346645237e+00,-9.595476880670e+00,2.257556330400e+07,2.257557289948e+07,2.257556072263e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:16:0.000000,G25,20520055.109,20520050.844,20520058.049,20520050.565,5.587935447690e-09,4.264656390698e+00,-6.894494951766e-02,-6.894493529230e-02,-6.894492877111e-02,1.422536249907e+01,6.521192016939e+00,2.074655451600e+01,4.264656390995e+00,2.052005510900e+07,2.052005084434e+07,2.052005056456e+07,0.000000000000e+00,0.000000000000e+00,3.725290298462e-09
2025-01-01 00:16:0.000000,G28,21450529.014,21450536.122,21450529.214,21450528.705,-9.313225746150e-09,-7.107760651164e+00,-7.102763618631e-02,-7.102765989525e-02,-7.102764446833e-02,-2.370893750769e+01,1.542691034639e+01,-8.282027161299e+00,-7.107760652900e+00,2.145052901400e+07,2.145053612176e+07,2.145052870485e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:16:0.000000,G31,23142672.027,23142682.333,23142675.737,23142666.292,-1.350417733190e-08,-1.030625294417e+01,-7.697681621116e-02,-7.697685058912e-02,-7.697681058660e-02,-3.437795938199e+01,4.000251564718e+01,5.624556265182e+00,-1.030625294521e+01,2.314267202700e+07,2.314268233325e+07,2.314266629235e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:17:0.000000,G10,20195939.146,20195937.369,20195940.486,20195937.075,2.328306436540e-09,1.776940162793e+00,-6.710871818825e-02,-6.710871226102e-02,-6.710870895092e-02,5.927234383862e+00,3.310102511533e+00,9.237336895396e+00,1.776940163225e+00,2.019593914600e+07,2.019593736906e+07,2.019593707472e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:17:0.000000,G12,22594104.535,22594114.130,22594105.265,22594103.407,-1.257285475731e-08,-9.595476879077e+00,-7.480404389931e-02,-7.480407590637e-02,-7.480405270829e-02,-3.200706563677e+01,2.319808568851e+01,-8.808979948260e+00,-9.595476880670e+00,2.259410453500e+07,2.259411413048e+07,2.259410340662e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:17:0.000000,G25,20512275.852,20512271.587,20512278.722,20512271.416,5.587935447690e-09,4.264656390698e+00,-6.891900047541e-02,-6.891898625005e-02,-6.891898008978e-02,1.422536251294e+01,6.160272486566e+00,2.038563499951e+01,4.264656390995e+00,2.051227585200e+07,2.051227158734e+07,2.051227141576e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:17:0.000000,G28,21434438.508,21434445.616,21434438.468,21434438.570,-9.313225746150e-09,-7.107760651164e+00,-7.097396342326e-02,-7.097398713220e-02,-7.097397294273e-02,-2.370893750769e+01,1.418947202791e+01,-9.519465479779e+00,-7.107760652900e+00,2.143443850800e+07,2.143444561576e+07,2.143443856983e+07,-3.725290298462e-09,-3.725290298462e-09,-7.450580596924e-09
2025-01-01 00:17:0.000000,G31,23111134.912,23111145.218,23111137.012,23111131.666,-1.350417733190e-08,-1.030625294417e+01,-7.687161961253e-02,-7.687165399049e-02,-7.687162228912e-02,-3.437795938199e+01,3.170136710084e+01,-2.676592281148e+00,-1.030625294521e+01,2.311113491200e+07,2.311114521825e+07,2.311113166597e+07,-3.725290298462e-09,-3.725290298462e-09,-7.450580596924e-09
2025-01-01 00:18:0.000000,G10,20200687.604,20200685.827,20200689.614,20200684.497,2.328306436540e-09,1.776940162793e+00,-6.712455632683e-02,-6.712455039959e-02,-6.712454363498e-02,5.927234383862e+00,6.764617754840e+00,1.269185213870e+01,1.776940163225e+00,2.020068760400e+07,2.020068582706e+07,2.020068449709e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:18:0.000000,G12,22613059.531,22613069.126,22613060.301,22613058.341,-1.257285475731e-08,-9.595476879077e+00,-7.486727066007e-02,-7.486730266714e-02,-7.486727926281e-02,-3.200706563677e+01,2.340432539438e+01,-8.602740242392e+00,-9.595476880670e+00,2.261305953100e+07,2.261306912648e+07,2.261305834079e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:18:0.000000,G25,20504969.109,20504964.844,20504972.059,20504964.549,5.587935447690e-09,4.264656390698e+00,-6.889462756889e-02,-6.889461334353e-02,-6.889460677078e-02,1.422536249907e+01,6.572751953815e+00,2.079811445288e+01,4.264656390995e+00,2.050496910900e+07,2.050496484434e+07,2.050496454910e+07,3.725290298462e-09,3.725290298462e-09,7.450580596924e-09
2025-01-01 00:18:0.000000,G28,21418598.967,21418606.075,21418598.777,21418599.261,-9.313225746150e-09,-7.107760651164e+00,-7.092112778929e-02,-7.092115149822e-02,-7.092113808215e-02,-2.370893750769e+01,1.341607309968e+01,-1.029286440801e+01,-7.107760652900e+00,2.141859896700e+07,2.141860607476e+07,2.141859926069e+07,0.000000000000e+00,0.000000000000e+00,-3.725290298462e-09
2025-01-01 00:18:0.000000,G31,23079792.315,23079802.621,23079795.455,23079787.461,-1.350417733190e-08,-1.030625294417e+01,-7.676707185476e-02,-7.676710623272e-02,-7.676706916912e-02,-3.437795938199e+01,3.706359967548e+01,2.685640293487e+00,-1.030625294521e+01,2.307979231500e+07,2.307980262125e+07,2.307978746141e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:19:0.000000,G10,20205886.350,20205884.573,20205887.800,20205884.109,2.328306436540e-09,1.776940162793e+00,-6.714189646278e-02,-6.714189053555e-02,-6.714188665829e-02,5.927234369985e+00,3.877261747776e+00,9.804496117760e+00,1.776940163225e+00,2.020588635000e+07,2.020588457306e+07,2.020588410869e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:19:0.000000,G12,22632426.828,22632436.423,22632426.788,22632426.890,-1.257285475731e-08,-9.595476879077e+00,-7.493187270825e-02,-7.493190471532e-02,-7.493188548735e-02,-3.200706563677e+01,1.922797114584e+01,-1.277909449093e+01,-9.595476880670e+00,2.263242682800e+07,2.263243642348e+07,2.263242688983e+07,-3.725290298462e-09,-3.725290298462e-09,0.000000000000e+00
2025-01-01 00:19:0.000000,G25,20498136.485,20498132.220,20498139.405,20498131.971,5.587935447690e-09,4.264656390698e+00,-6.887183615183e-02,-6.887182192647e-02,-6.887181550839e-02,1.422536249907e+01,6.418072170944e+00,2.064343467001e+01,4.264656390995e+00,2.049813648500e+07,2.049813222034e+07,2.049813197147e+07,3.725290298462e-09,7.450580596924e-09,3.725290298462e-09
2025-01-01 00:19:0.000000,G28,21403008.875,21403015.983,21403009.045,21403008.612,-9.313225746150e-09,-7.107760651164e+00,-7.086912422755e-02,-7.086914793648e-02,-7.086913266425e-02,-2.370893750769e+01,1.527223054965e+01,-8.436706958048e+00,-7.107760652900e+00,2.140300887500e+07,2.140301598276e+07,2.140300861223e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:19:0.000000,G31,23048643.888,23048654.194,23048648.008,23048637.520,-1.350417733190e-08,-1.030625294417e+01,-7.666317177707e-02,-7.666320615503e-02,-7.666316403855e-02,-3.437795938199e+01,4.211647273988e+01,7.738513357891e+00,-1.030625294521e+01,2.304864388800e+07,2.304865419425e+07,2.304863751960e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:20:0.000000,G10,20211540.103,20211538.326,20211541.593,20211537.800,2.328306436540e-09,1.776940162793e+00,-6.716075433701e-02,-6.716074840978e-02,-6.716074432628e-02,5.927234383862e+00,4.083501439767e+00,1.001073582363e+01,1.776940163225e+00,2.021154010300e+07,2.021153832606e+07,2.021153779987e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 00:20:0.000000,G12,22652206.094,22652215.689,22652207.894,22652203.312,-1.257285475731e-08,-9.595476879077e+00,-7.499784893642e-02,-7.499788094349e-02,-7.499785222849e-02,-3.200706563677e+01,2.871499807378e+01,-3.292067562999e+00,-9.595476880670e+00,2.265220609400e+07,2.265221568948e+07,2.265220331169e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
