epoch,sat_count,dual_count,mean_elevation_deg,mean_model_l1_iono_m,mean_dual_l1_iono_m,mean_diff_m
2025-01-01 05:48:00.000,6,6,48.865705,14.662473,10.765107,-3.897366
2025-01-01 05:49:00.000,6,6,48.767617,14.702072,10.795810,-3.906262
2025-01-01 05:50:00.000,6,6,48.663183,14.742590,10.820041,-3.922549
2025-01-01 05:51:00.000,6,6,48.552174,14.784026,10.850032,-3.933993
2025-01-01 05:52:00.000,6,6,48.434374,14.826377,10.884618,-3.941759
2025-01-01 05:53:00.000,6,6,48.309589,14.869641,10.922198,-3.947443
2025-01-01 05:54:00.000,6,6,48.177651,14.913818,10.966206,-3.947612
2025-01-01 05:55:00.000,6,6,48.038430,14.958906,11.004271,-3.954635
2025-01-01 05:56:00.000,6,6,47.891838,15.004905,11.047688,-3.957217
2025-01-01 05:57:00.000,6,6,47.737832,15.051813,11.091320,-3.960493
2025-01-01 05:58:00.000,6,6,47.576418,15.099630,11.135332,-3.964299
2025-01-01 05:59:00.000,6,6,47.407653,15.148358,11.180823,-3.967534
2025-01-01 06:00:00.000,6,6,47.231643,15.197995,11.228929,-3.969065
2025-01-01 06:01:00.000,6,6,47.048538,15.248542,11.275231,-3.973311
2025-01-01 06:02:00.000,6,6,46.858528,15.300001,11.331620,-3.968381
2025-01-01 06:03:00.000,6,6,46.661834,15.352372,11.390719,-3.961652
2025-01-01 06:04:00.000,6,6,46.458705,15.405657,11.451996,-3.953661
2025-01-01 06:05:00.000,5,5,50.347103,14.425113,10.638252,-3.786860
2025-01-01 06:06:00.000,5,5,50.143757,14.468008,10.709775,-3.758234
2025-01-01 06:07:00.000,5,5,49.933523,14.511947,10.790004,-3.721943
2025-01-01 06:08:00.000,6,6,44.675066,16.035839,11.084061,-4.951778
2025-01-01 06:09:00.000,5,5,49.493741,14.602969,10.953321,-3.649647
2025-01-01 06:10:00.000,6,6,44.412896,16.059543,11.268892,-4.790650
2025-01-01 06:11:00.000,5,5,49.030373,14.698210,11.117822,-3.580388
2025-01-01 06:12:00.000,6,6,44.132900,16.087046,11.331746,-4.755300
2025-01-01 06:13:00.000,6,6,43.986823,16.102243,11.373224,-4.729019
2025-01-01 06:14:00.000,6,6,43.836990,16.118414,11.423858,-4.694556
2025-01-01 06:15:00.000,6,6,43.683605,16.135567,11.482498,-4.653070
2025-01-01 06:16:00.000,6,6,43.526861,16.153711,11.551994,-4.601716
2025-01-01 06:17:00.000,6,6,43.366934,16.172853,11.622965,-4.549888
2025-01-01 06:18:00.000,6,6,43.203992,16.193000,11.704303,-4.488698
2025-01-01 06:19:00.000,6,6,43.038189,16.214161,11.788015,-4.426147
2025-01-01 06:20:00.000,6,6,42.869670,16.236344,11.885566,-4.350777
2025-01-01 06:21:00.000,6,6,42.698570,16.259554,11.984263,-4.275291
2025-01-01 06:22:00.000,6,6,42.525013,16.283800,12.090826,-4.192974
2025-01-01 06:23:00.000,6,6,42.349118,16.309088,12.201979,-4.107109
2025-01-01 06:24:00.000,6,6,42.170993,16.335426,12.315734,-4.019691
2025-01-01 06:25:00.000,6,6,41.990743,16.362819,12.434227,-3.928592
2025-01-01 06:26:00.000,7,7,38.714207,17.353830,13.414447,-3.939383
2025-01-01 06:27:00.000,7,7,38.519147,17.396454,13.539477,-3.856976
2025-01-01 06:28:00.000,7,7,38.322581,17.440023,13.678785,-3.761237
2025-01-01 06:29:00.000,7,7,38.124577,17.484540,13.824825,-3.659715
2025-01-01 06:30:00.000,7,7,37.925200,17.530011,13.973093,-3.556918
2025-01-01 06:31:00.000,7,7,37.724513,17.576438,14.125809,-3.450629
2025-01-01 06:32:00.000,7,7,37.522572,17.623825,14.283980,-3.339845
2025-01-01 06:33:00.000,7,7,37.319433,17.672175,14.446960,-3.225215
2025-01-01 06:34:00.000,7,7,37.115150,17.721491,14.607425,-3.114066
2025-01-01 06:35:00.000,7,7,36.909773,17.771775,14.782228,-2.989547
2025-01-01 06:36:00.000,7,7,36.703351,17.823030,14.968508,-2.854523
2025-01-01 06:37:00.000,6,6,35.137668,18.436912,15.678682,-2.758230
2025-01-01 06:38:00.000,6,6,34.957924,18.484758,15.899321,-2.585437
2025-01-01 06:39:00.000,5,5,38.402907,17.294623,11.278539,-6.016084
2025-01-01 06:40:00.000,5,5,38.252738,17.320331,11.300792,-6.019539
2025-01-01 06:41:00.000,5,5,38.101814,17.346849,11.322020,-6.024829
2025-01-01 06:42:00.000,5,5,37.950169,17.374177,11.348577,-6.025601
2025-01-01 06:43:00.000,5,5,37.797836,17.402321,11.379556,-6.022765
2025-01-01 06:44:00.000,5,5,37.644847,17.431281,11.411109,-6.020172
2025-01-01 06:45:00.000,5,5,37.491231,17.461061,11.451846,-6.009215
2025-01-01 06:46:00.000,5,5,37.337019,17.491663,11.489951,-6.001712
2025-01-01 06:47:00.000,4,4,42.779453,15.478344,9.027998,-6.450345
2025-01-01 06:48:00.000,4,4,42.647845,15.487794,9.039069,-6.448725
2025-01-01 06:49:00.000,4,4,42.515504,15.498270,9.045429,-6.452842
2025-01-01 06:50:00.000,4,4,42.382465,15.509776,9.058788,-6.450988
2025-01-01 06:51:00.000,4,4,42.248763,15.522314,9.071456,-6.450858
2025-01-01 06:52:00.000,4,4,42.114432,15.535889,9.081088,-6.454800
2025-01-01 06:53:00.000,4,4,41.979503,15.550502,9.090415,-6.460087
2025-01-01 06:54:00.000,4,4,41.844010,15.566157,9.097217,-6.468940
2025-01-01 06:55:00.000,4,4,41.707982,15.582856,9.107702,-6.475154
2025-01-01 06:56:00.000,4,4,41.571451,15.600602,9.114381,-6.486220
2025-01-01 06:57:00.000,4,4,41.434446,15.619395,9.130573,-6.488823
2025-01-01 06:58:00.000,4,4,41.296995,15.639239,9.146270,-6.492969
2025-01-01 06:59:00.000,4,4,41.159128,15.660135,9.174450,-6.485685
2025-01-01 07:00:00.000,4,4,41.020871,15.682083,9.179319,-6.502764
2025-01-01 07:01:00.000,4,4,40.882251,15.705086,9.205375,-6.499711
2025-01-01 07:02:00.000,4,4,40.743294,15.729143,9.225020,-6.504123
2025-01-01 07:03:00.000,4,4,40.604026,15.754256,9.248425,-6.505830
2025-01-01 07:04:00.000,4,4,40.464471,15.780424,9.267714,-6.512710
2025-01-01 07:05:00.000,4,4,40.324653,15.807647,9.290776,-6.516871
2025-01-01 07:06:00.000,4,4,40.184596,15.835925,9.320553,-6.515373
2025-01-01 07:07:00.000,4,4,40.044322,15.865258,9.355122,-6.510137
2025-01-01 07:08:00.000,5,5,35.962117,17.273962,14.833975,-2.439987
2025-01-01 07:09:00.000,5,5,35.935726,17.256908,14.587613,-2.669295
2025-01-01 07:10:00.000,5,5,35.909525,17.240965,14.359041,-2.881924
2025-01-01 07:11:00.000,5,5,35.883528,17.226139,14.151484,-3.074655
2025-01-01 07:12:00.000,5,5,35.857747,17.212433,13.952673,-3.259760
2025-01-01 07:13:00.000,5,5,35.832194,17.199853,13.761721,-3.438132
2025-01-01 07:14:00.000,5,5,35.806882,17.188402,13.585591,-3.602811
2025-01-01 07:15:00.000,5,5,35.781819,17.178084,13.424483,-3.753602
2025-01-01 07:16:00.000,5,5,35.757018,17.168903,13.270096,-3.898807
2025-01-01 07:17:00.000,5,5,35.732487,17.160860,13.127641,-4.033219
2025-01-01 07:18:00.000,5,5,35.708235,17.153959,13.000188,-4.153771
2025-01-01 07:19:00.000,5,5,35.684269,17.148201,12.874277,-4.273924
2025-01-01 07:20:00.000,5,5,35.660599,17.143588,12.771438,-4.372150
2025-01-01 07:21:00.000,5,5,35.637230,17.140121,12.670334,-4.469786
2025-01-01 07:22:00.000,5,5,35.614168,17.137800,12.584637,-4.553163
2025-01-01 07:23:00.000,5,5,35.591419,17.136627,12.501789,-4.634838
2025-01-01 07:24:00.000,5,5,35.568987,17.136600,12.431631,-4.704969
2025-01-01 07:25:00.000,5,5,35.546876,17.137720,12.367013,-4.770707
2025-01-01 07:26:00.000,5,5,35.525089,17.139986,12.315117,-4.824868
2025-01-01 07:27:00.000,5,5,35.503628,17.143396,12.268471,-4.874925
2025-01-01 07:28:00.000,5,5,35.482495,17.147949,12.219914,-4.928035
2025-01-01 07:29:00.000,6,6,33.005795,18.018859,16.277431,-1.741428
2025-01-01 07:30:00.000,6,6,33.056227,17.991497,16.076629,-1.914868
2025-01-01 07:31:00.000,6,6,33.107178,17.965281,15.874567,-2.090715
2025-01-01 07:32:00.000,6,6,33.158644,17.940214,15.686090,-2.254124
2025-01-01 07:33:00.000,6,6,33.210621,17.916297,15.511220,-2.405077
2025-01-01 07:34:00.000,6,6,33.263104,17.893531,15.348159,-2.545372
2025-01-01 07:35:00.000,6,6,33.316086,17.871916,15.192892,-2.679024
2025-01-01 07:36:00.000,6,6,33.369560,17.851454,15.047843,-2.803611
2025-01-01 07:37:00.000,6,6,33.423519,17.832144,14.919225,-2.912919
2025-01-01 07:38:00.000,6,6,33.477952,17.813986,14.797167,-3.016819
2025-01-01 07:39:00.000,7,7,31.574085,18.562643,14.936754,-3.625889
2025-01-01 07:40:00.000,7,7,31.675612,18.520547,14.819722,-3.700825
2025-01-01 07:41:00.000,7,7,31.777588,18.479662,14.705203,-3.774459
2025-01-01 07:42:00.000,7,7,31.879998,18.439988,14.594420,-3.845567
2025-01-01 07:43:00.000,7,7,31.982827,18.401524,14.494281,-3.907243
2025-01-01 07:44:00.000,7,7,32.086060,18.364270,14.405272,-3.958998
2025-01-01 07:45:00.000,7,7,32.189679,18.328225,14.326112,-4.002113
2025-01-01 07:46:00.000,7,7,32.293667,18.293388,14.253432,-4.039956
2025-01-01 07:47:00.000,7,7,32.398004,18.259755,14.186193,-4.073562
2025-01-01 07:48:00.000,7,7,32.502669,18.227325,14.123860,-4.103466
2025-01-01 07:49:00.000,7,7,32.607642,18.196095,14.069049,-4.127046
2025-01-01 07:50:00.000,5,5,35.331601,17.508234,14.728991,-2.779243
2025-01-01 07:51:00.000,7,7,32.818415,18.137220,13.978135,-4.159086
2025-01-01 07:52:00.000,7,7,32.924165,18.109568,13.938685,-4.170882
2025-01-01 07:53:00.000,7,7,33.030122,18.083098,13.903166,-4.179932
2025-01-01 07:54:00.000,7,7,33.136256,18.057808,13.868244,-4.189564
2025-01-01 07:55:00.000,7,7,33.242538,18.033690,13.837207,-4.196483
2025-01-01 07:56:00.000,7,7,33.348935,18.010740,13.810369,-4.200371
2025-01-01 07:57:00.000,7,7,33.455414,17.988950,13.779152,-4.209798
2025-01-01 07:58:00.000,7,7,33.561938,17.968315,13.751943,-4.216372
2025-01-01 07:59:00.000,7,7,33.668471,17.948826,13.730428,-4.218398
2025-01-01 08:00:00.000,5,5,38.092506,16.758688,13.858092,-2.900596
2025-01-01 08:01:00.000,7,7,33.881404,17.913258,13.684168,-4.229091
2025-01-01 08:02:00.000,7,7,33.987719,17.897163,13.662564,-4.234600
2025-01-01 08:03:00.000,7,7,34.093873,17.882182,13.652434,-4.229748
2025-01-01 08:04:00.000,7,7,34.199819,17.868307,13.637697,-4.230610
2025-01-01 08:05:00.000,7,7,34.305507,17.855526,13.626641,-4.228885
2025-01-01 08:06:00.000,7,7,34.410885,17.843832,13.613713,-4.230119
2025-01-01 08:07:00.000,7,7,34.515897,17.833213,13.600992,-4.232220
2025-01-01 08:08:00.000,6,6,37.920575,16.770843,13.159585,-3.611257
2025-01-01 08:09:00.000,6,6,38.082066,16.745605,13.126932,-3.618674
2025-01-01 08:10:00.000,5,5,40.808532,16.157413,13.273769,-2.883643
2025-01-01 08:11:00.000,6,6,38.403078,16.698744,13.075613,-3.623131
2025-01-01 08:12:00.000,6,6,38.562447,16.677093,13.058384,-3.618709
2025-01-01 08:13:00.000,6,6,44.780679,15.234176,12.002792,-3.231384
2025-01-01 08:14:00.000,6,6,45.052962,15.187216,11.967699,-3.219517
2025-01-01 08:15:00.000,6,6,45.322709,15.141608,11.933211,-3.208397
2025-01-01 08:16:00.000,6,6,45.589783,15.097337,11.911059,-3.186278
2025-01-01 08:17:00.000,6,6,45.854047,15.054392,11.895139,-3.159253
2025-01-01 08:18:00.000,6,6,46.115360,15.012756,11.880787,-3.131969
2025-01-01 08:19:00.000,6,6,46.373578,14.972418,11.874208,-3.098209
2025-01-01 08:20:00.000,5,5,49.829316,13.189360,8.057102,-5.132258
2025-01-01 08:21:00.000,5,5,50.065963,13.127571,7.921321,-5.206250
2025-01-01 08:22:00.000,5,5,50.300695,13.067206,7.783664,-5.283542
2025-01-01 08:23:00.000,5,5,50.533418,13.008253,7.650826,-5.357426
2025-01-01 08:24:00.000,5,5,50.764034,12.950701,7.523112,-5.427589
2025-01-01 08:25:00.000,5,5,50.992446,12.894540,7.396157,-5.498382
2025-01-01 08:26:00.000,5,5,51.218558,12.839758,7.266817,-5.572941
2025-01-01 08:27:00.000,5,5,51.442270,12.786344,7.139676,-5.646668
2025-01-01 08:28:00.000,5,5,51.663484,12.734286,7.016035,-5.718251
2025-01-01 08:29:00.000,5,5,51.882103,12.683573,6.893076,-5.790497
2025-01-01 08:30:00.000,5,5,52.098029,12.634193,6.775182,-5.859011
2025-01-01 08:31:00.000,5,5,52.311163,12.586134,6.658038,-5.928096
2025-01-01 08:32:00.000,5,5,52.521410,12.539383,6.540261,-5.999122
2025-01-01 08:33:00.000,5,5,52.728672,12.493929,6.426007,-6.067922
2025-01-01 08:34:00.000,5,5,46.458776,14.790429,6.761149,-8.029280
2025-01-01 08:35:00.000,5,5,53.133868,12.406857,6.210368,-6.196489
2025-01-01 08:36:00.000,6,6,47.214801,14.332440,6.706998,-7.625442
2025-01-01 08:37:00.000,6,6,47.425370,14.268708,6.569622,-7.699086
2025-01-01 08:38:00.000,5,5,53.716955,12.285655,5.889912,-6.395743
2025-01-01 08:39:00.000,5,5,44.241038,14.839157,7.096156,-7.743001
2025-01-01 08:40:00.000,5,5,44.476219,14.769526,6.963722,-7.805805
2025-01-01 08:41:00.000,6,6,39.762605,16.410534,8.392160,-8.018374
2025-01-01 08:42:00.000,6,6,40.008308,16.323213,8.224690,-8.098522
2025-01-01 08:43:00.000,6,6,40.253078,16.237106,8.060506,-8.176600
2025-01-01 08:44:00.000,5,5,39.658199,16.705460,8.048451,-8.657009
2025-01-01 08:45:00.000,4,4,45.204788,15.099297,7.690885,-7.408412
2025-01-01 08:46:00.000,5,5,40.385070,16.482605,7.917695,-8.564909
2025-01-01 08:47:00.000,5,5,40.745886,16.373185,7.746134,-8.627051
2025-01-01 08:48:00.000,5,5,41.104820,16.265092,7.587985,-8.677108
2025-01-01 08:49:00.000,5,5,41.461761,16.158317,7.438154,-8.720163
2025-01-01 08:50:00.000,5,5,41.816596,16.052849,7.278620,-8.774229
2025-01-01 08:51:00.000,5,5,42.169203,15.948679,7.135182,-8.813498
2025-01-01 08:52:00.000,6,6,42.400814,15.515293,7.053046,-8.462247
2025-01-01 08:53:00.000,6,6,42.631635,15.440817,6.938199,-8.502618
2025-01-01 08:54:00.000,6,6,42.860508,15.367448,6.811330,-8.556118
2025-01-01 08:55:00.000,5,5,47.856080,13.858341,5.648834,-8.209507
2025-01-01 08:56:00.000,5,5,48.066570,13.805986,5.555149,-8.250837
2025-01-01 08:57:00.000,6,6,43.534204,15.153873,6.179047,-8.974826
2025-01-01 08:58:00.000,6,6,43.754027,15.084821,6.069959,-9.014862
2025-01-01 08:59:00.000,6,6,43.971247,15.016820,6.024664,-8.992156
2025-01-01 09:00:00.000,6,6,44.185717,14.949859,5.912690,-9.037169
2025-01-01 09:01:00.000,6,6,44.397284,14.883926,5.811819,-9.072106
2025-01-01 09:02:00.000,6,6,44.605791,14.819010,5.712097,-9.106913
2025-01-01 09:03:00.000,6,6,44.811073,14.755099,5.614122,-9.140978
2025-01-01 09:04:00.000,6,6,45.012963,14.692183,5.514082,-9.178101
2025-01-01 09:05:00.000,6,6,45.211290,14.630248,5.430263,-9.199985
2025-01-01 09:06:00.000,5,5,49.998678,13.334534,4.742541,-8.591993
2025-01-01 09:07:00.000,6,6,45.596551,14.509282,5.506022,-9.003260
2025-01-01 09:08:00.000,6,6,45.783126,14.450227,5.367962,-9.082265
2025-01-01 09:09:00.000,5,5,50.499493,13.210486,4.522417,-8.688069
2025-01-01 09:10:00.000,6,6,46.143264,14.334917,5.329758,-9.005158
2025-01-01 09:11:00.000,6,6,46.316467,14.278640,5.285873,-8.992767
2025-01-01 09:12:00.000,6,6,46.484858,14.223268,5.239810,-8.983458
2025-01-01 09:13:00.000,5,5,51.094012,13.056655,4.242213,-8.814442
2025-01-01 09:14:00.000,6,6,46.806525,14.115195,5.124847,-8.990348
2025-01-01 09:15:00.000,6,6,51.680557,13.281862,4.516289,-8.765573
2025-01-01 09:16:00.000,6,6,51.813185,13.223146,4.443001,-8.780145
2025-01-01 09:17:00.000,6,6,51.939318,13.165473,4.368053,-8.797421
2025-01-01 09:18:00.000,5,5,57.309910,11.921276,3.306627,-8.614649
2025-01-01 09:19:00.000,4,4,56.570681,12.166008,3.148773,-9.017235
2025-01-01 09:20:00.000,5,5,57.463396,11.841848,3.204082,-8.637766
2025-01-01 09:21:00.000,6,6,52.377307,12.945129,3.851828,-9.093302
2025-01-01 09:22:00.000,6,6,52.469879,12.892606,3.789498,-9.103108
2025-01-01 09:23:00.000,6,6,52.555612,12.841100,3.734683,-9.106417
2025-01-01 09:24:00.000,6,6,52.634495,12.790607,3.683851,-9.106756
2025-01-01 09:25:00.000,6,6,52.706528,12.741124,3.635332,-9.105792
2025-01-01 09:26:00.000,6,6,52.771725,12.692645,3.585088,-9.107557
2025-01-01 09:27:00.000,6,6,52.830113,12.645170,3.535843,-9.109327
2025-01-01 09:28:00.000,6,6,52.881728,12.598693,3.487197,-9.111497
2025-01-01 09:29:00.000,6,6,52.926616,12.553214,3.439226,-9.113987
2025-01-01 09:30:00.000,6,6,52.964833,12.508727,3.393443,-9.115284
2025-01-01 09:31:00.000,6,6,52.996441,12.465232,3.349378,-9.115854
2025-01-01 09:32:00.000,6,6,53.021512,12.422726,3.305367,-9.117359
2025-01-01 09:33:00.000,6,6,53.040122,12.381207,3.262421,-9.118786
2025-01-01 09:34:00.000,6,6,53.052356,12.340672,3.222077,-9.118595
2025-01-01 09:35:00.000,6,6,53.058301,12.301121,3.184419,-9.116701
2025-01-01 09:36:00.000,6,6,53.058050,12.262551,3.146410,-9.116141
2025-01-01 09:37:00.000,6,6,53.051703,12.224960,3.109557,-9.115403
2025-01-01 09:38:00.000,6,6,53.039360,12.188349,3.075905,-9.112443
2025-01-01 09:39:00.000,6,6,53.021128,12.152715,3.044670,-9.108045
2025-01-01 09:40:00.000,6,6,52.997118,12.118057,3.014590,-9.103467
2025-01-01 09:41:00.000,6,6,52.967442,12.084374,2.985288,-9.099087
2025-01-01 09:42:00.000,6,6,52.932217,12.051667,2.956545,-9.095122
2025-01-01 09:43:00.000,6,6,52.891564,12.019933,2.927668,-9.092264
2025-01-01 09:44:00.000,6,6,52.845606,11.989172,2.898878,-9.090295
2025-01-01 09:45:00.000,6,6,52.794470,11.959384,2.869863,-9.089521
2025-01-01 09:46:00.000,6,6,52.738284,11.930569,2.846902,-9.083667
2025-01-01 09:47:00.000,6,6,52.677179,11.902725,2.822870,-9.079855
2025-01-01 09:48:00.000,5,5,52.247749,12.035310,2.057802,-9.977508
2025-01-01 09:49:00.000,5,5,52.179372,12.005255,2.025688,-9.979567
2025-01-01 09:50:00.000,5,5,52.107211,11.976159,1.998162,-9.977997
2025-01-01 09:51:00.000,5,5,52.031414,11.948023,1.964238,-9.983785
2025-01-01 09:52:00.000,5,5,51.952132,11.920845,1.940936,-9.979909
2025-01-01 09:53:00.000,5,5,51.869514,11.894625,1.915943,-9.978682
2025-01-01 09:54:00.000,5,5,51.783706,11.869362,1.892621,-9.976741
2025-01-01 09:55:00.000,5,5,51.694855,11.845056,1.870082,-9.974974
2025-01-01 09:56:00.000,5,5,51.603106,11.821706,1.857363,-9.964343
2025-01-01 09:57:00.000,5,5,51.508599,11.799311,1.839390,-9.959921
2025-01-01 09:58:00.000,5,5,51.411474,11.777870,1.826699,-9.951172
2025-01-01 09:59:00.000,5,5,51.311868,11.757382,1.813830,-9.943552
2025-01-01 10:00:00.000,5,5,51.209914,11.737845,1.804649,-9.933196
2025-01-01 10:01:00.000,5,5,51.105741,11.719258,1.798797,-9.920461
2025-01-01 10:02:00.000,5,5,50.999477,11.701619,1.795090,-9.906529
2025-01-01 10:03:00.000,5,5,50.891245,11.684927,1.792657,-9.892270
2025-01-01 10:04:00.000,5,5,50.781163,11.669178,1.795103,-9.874075
2025-01-01 10:05:00.000,5,5,50.669347,11.654371,1.798861,-9.855510
2025-01-01 10:06:00.000,5,5,50.555910,11.640504,1.806625,-9.833879
2025-01-01 10:07:00.000,5,5,50.440958,11.627573,1.818383,-9.809190
2025-01-01 10:08:00.000,5,5,50.324597,11.615577,1.832319,-9.783258
2025-01-01 10:09:00.000,5,5,50.206925,11.604510,1.849740,-9.754771
2025-01-01 10:10:00.000,5,5,50.088040,11.594371,1.869378,-9.724994
2025-01-01 10:11:00.000,5,5,49.968035,11.585156,1.891728,-9.693428
2025-01-01 10:12:00.000,7,7,48.142112,11.748300,2.336195,-9.412106
2025-01-01 10:13:00.000,7,7,47.961511,11.754888,2.361456,-9.393431
2025-01-01 10:14:00.000,7,7,47.779632,11.762337,2.389578,-9.372758
2025-01-01 10:15:00.000,7,7,47.596554,11.770641,2.428330,-9.342312
2025-01-01 10:16:00.000,7,7,47.412355,11.779795,2.469429,-9.310366
2025-01-01 10:17:00.000,7,7,47.227110,11.789790,2.513379,-9.276411
2025-01-01 10:18:00.000,7,7,47.040891,11.800620,2.561748,-9.238871
2025-01-01 10:19:00.000,7,7,46.853769,11.812277,2.614032,-9.198245
2025-01-01 10:20:00.000,7,7,46.665810,11.824753,2.675685,-9.149068
2025-01-01 10:21:00.000,7,7,46.477082,11.838042,2.737094,-9.100947
2025-01-01 10:22:00.000,7,7,46.287647,11.852133,2.809074,-9.043060
2025-01-01 10:23:00.000,7,7,46.097566,11.867020,2.890477,-8.976543
2025-01-01 10:24:00.000,6,6,48.142866,11.547828,3.666618,-7.881210
2025-01-01 10:25:00.000,6,6,47.986104,11.555964,3.789447,-7.766517
2025-01-01 10:26:00.000,6,6,47.828636,11.564980,3.923411,-7.641569
2025-01-01 10:27:00.000,6,6,47.670521,11.574869,4.066169,-7.508700
2025-01-01 10:28:00.000,6,6,47.511817,11.585626,4.222194,-7.363432
2025-01-01 10:29:00.000,6,6,47.352579,11.597243,4.384887,-7.212356
2025-01-01 10:30:00.000,6,6,47.192860,11.609713,4.556834,-7.052879
2025-01-01 10:31:00.000,6,6,47.032712,11.623028,4.736844,-6.886184
2025-01-01 10:32:00.000,6,6,46.872185,11.637181,4.929496,-6.707685
2025-01-01 10:33:00.000,6,6,46.711327,11.652163,5.124235,-6.527928
2025-01-01 10:34:00.000,6,6,46.550186,11.667967,5.320948,-6.347019
2025-01-01 10:35:00.000,6,6,46.388805,11.684583,5.518609,-6.165973
2025-01-01 10:36:00.000,6,6,46.227228,11.702002,5.708995,-5.993008
2025-01-01 10:37:00.000,5,5,50.285182,10.687357,0.519091,-10.168266
2025-01-01 10:38:00.000,5,5,50.177766,10.684970,0.505410,-10.179560
2025-01-01 10:39:00.000,5,5,50.069986,10.683344,0.499392,-10.183952
2025-01-01 10:40:00.000,5,5,49.961882,10.682471,0.496093,-10.186378
2025-01-01 10:41:00.000,5,5,49.853496,10.682342,0.492401,-10.189940
2025-01-01 10:42:00.000,5,5,49.744867,10.682949,0.487020,-10.195930
2025-01-01 10:43:00.000,4,4,51.819466,10.265331,-1.834473,-12.099804
2025-01-01 10:44:00.000,4,4,51.771249,10.254558,-1.861521,-12.116079
2025-01-01 10:45:00.000,4,4,51.723281,10.244408,-1.890290,-12.134697
2025-01-01 10:46:00.000,4,4,51.675583,10.234870,-1.919040,-12.153910
2025-01-01 10:47:00.000,4,4,51.628174,10.225935,-1.945127,-12.171061
2025-01-01 10:48:00.000,4,4,50.414763,10.638831,1.694704,-8.944127
2025-01-01 10:49:00.000,4,4,50.382273,10.635515,1.707335,-8.928180
2025-01-01 10:50:00.000,4,4,50.349544,10.632941,1.723743,-8.909197
2025-01-01 10:51:00.000,4,4,50.316608,10.631098,1.740631,-8.890467
2025-01-01 10:52:00.000,4,4,50.283494,10.629978,1.764613,-8.865365
2025-01-01 10:53:00.000,5,5,43.730949,12.477364,8.219187,-4.258178
2025-01-01 10:54:00.000,5,5,43.781290,12.435218,7.963331,-4.471887
2025-01-01 10:55:00.000,5,5,43.831508,12.394087,7.714738,-4.679349
2025-01-01 10:56:00.000,5,5,43.881620,12.353963,7.478864,-4.875099
2025-01-01 10:57:00.000,5,5,43.931640,12.314836,7.255225,-5.059611
2025-01-01 10:58:00.000,4,4,46.106715,12.028738,5.735571,-6.293166
2025-01-01 10:59:00.000,4,4,46.261319,11.965152,5.428749,-6.536403
2025-01-01 11:00:00.000,4,4,46.416001,11.902537,5.136284,-6.766253
2025-01-01 11:01:00.000,4,4,46.570757,11.840879,4.844626,-6.996253
2025-01-01 11:02:00.000,4,4,46.725586,11.780168,4.564221,-7.215947
2025-01-01 11:03:00.000,3,3,37.914955,12.903814,6.227546,-6.676268
2025-01-01 11:04:00.000,3,3,37.958753,12.836665,5.895974,-6.940691
2025-01-01 11:05:00.000,3,3,38.002341,12.770504,5.589208,-7.181296
2025-01-01 11:06:00.000,3,3,38.045724,12.705321,5.302619,-7.402702
2025-01-01 11:07:00.000,4,4,41.605518,11.897789,3.218612,-8.679177
2025-01-01 11:08:00.000,4,4,41.745618,11.831291,3.019805,-8.811485
2025-01-01 11:09:00.000,4,4,41.885816,11.765786,2.834046,-8.931740
2025-01-01 11:10:00.000,4,4,42.026110,11.701265,2.658675,-9.042590
2025-01-01 11:11:00.000,4,4,42.166496,11.637714,2.492162,-9.145552
2025-01-01 11:12:00.000,4,4,42.306968,11.575122,2.337212,-9.237910
2025-01-01 11:13:00.000,4,4,42.447523,11.513475,2.188762,-9.324713
2025-01-01 11:14:00.000,4,4,42.588154,11.452762,2.053127,-9.399635
2025-01-01 11:15:00.000,4,4,42.728855,11.392969,1.918710,-9.474259
2025-01-01 11:16:00.000,4,4,42.869618,11.334083,1.789991,-9.544092
2025-01-01 11:17:00.000,4,4,43.010437,11.276092,1.676046,-9.600045
2025-01-01 11:18:00.000,4,4,43.151301,11.218980,1.564928,-9.654052
2025-01-01 11:19:00.000,4,4,43.292203,11.162736,1.461651,-9.701084
2025-01-01 11:20:00.000,4,4,43.433132,11.107343,1.363534,-9.743810
2025-01-01 11:21:00.000,4,4,43.574077,11.052790,1.266835,-9.785955
2025-01-01 11:22:00.000,4,4,43.715027,10.999060,1.178102,-9.820958
2025-01-01 11:23:00.000,4,4,43.855969,10.946140,1.097089,-9.849051
2025-01-01 11:24:00.000,4,4,43.996891,10.894014,1.021468,-9.872547
2025-01-01 11:25:00.000,4,4,44.137779,10.842668,0.956460,-9.886209
2025-01-01 11:26:00.000,5,5,52.434173,10.140152,0.529367,-9.610786
2025-01-01 11:27:00.000,5,5,52.639724,10.095846,0.487529,-9.608317
2025-01-01 11:28:00.000,5,5,52.842911,10.052206,0.444790,-9.607416
2025-01-01 11:29:00.000,5,5,53.042783,10.009222,0.409911,-9.599311
2025-01-01 11:30:00.000,5,5,53.237909,9.966885,0.375612,-9.591273
2025-01-01 11:31:00.000,5,5,53.426123,9.925187,0.349837,-9.575350
2025-01-01 11:32:00.000,5,5,53.604163,9.884117,0.321955,-9.562163
2025-01-01 11:33:00.000,5,5,53.767395,9.843651,0.299118,-9.544533
2025-01-01 11:34:00.000,5,5,53.910175,9.803743,0.278000,-9.525743
2025-01-01 11:35:00.000,5,5,54.027705,9.764331,0.261133,-9.503198
