epoch,sat,primary_code_type,elevation_deg,azimuth_deg,pressure_hpa,temperature_k,vapor_pressure_hpa,zhd_m,zwd_m,mapping_function,ztd_m,slant_delay_m
2025-01-01 00:18:00.000,G10,C1C,78.657018,208.092525,1010.247266,287.986680,8.484425,2.303314,0.085155,1.019922,2.388469,2.436051
2025-01-01 00:18:00.000,G12,C1C,30.688103,56.020884,1010.247266,287.986680,8.484425,2.303314,0.085155,1.959384,2.388469,4.679929
2025-01-01 00:18:00.000,G25,C1C,56.690477,103.372926,1010.247266,287.986680,8.484425,2.303314,0.085155,1.196579,2.388469,2.857991
2025-01-01 00:18:00.000,G28,C1C,50.211433,263.068840,1010.247266,287.986680,8.484425,2.303314,0.085155,1.301386,2.388469,3.108321
2025-01-01 00:18:00.000,G31,C1C,24.120123,245.278242,1010.247266,287.986680,8.484425,2.303314,0.085155,2.447076,2.388469,5.844764
2025-01-01 00:19:00.000,G10,C1C,78.216954,206.548066,1010.247266,287.986680,8.484425,2.303314,0.085155,1.021526,2.388469,2.439882
2025-01-01 00:19:00.000,G12,C1C,30.448314,55.588052,1010.247266,287.986680,8.484425,2.303314,0.085155,1.973317,2.388469,4.713207
2025-01-01 00:19:00.000,G25,C1C,56.800908,102.451922,1010.247266,287.986680,8.484425,2.303314,0.085155,1.195067,2.388469,2.854381
2025-01-01 00:19:00.000,G28,C1C,50.483672,263.722174,1010.247266,287.986680,8.484425,2.303314,0.085155,1.296272,2.388469,3.096104
2025-01-01 00:19:00.000,G31,C1C,24.445034,245.651802,1010.247266,287.986680,8.484425,2.303314,0.085155,2.416509,2.388469,5.771757
2025-01-01 00:20:00.000,G10,C1C,77.767796,205.120924,1010.247266,287.986680,8.484425,2.303314,0.085155,1.023230,2.388469,2.443954
2025-01-01 00:20:00.000,G12,C1C,30.204641,55.160594,1010.247266,287.986680,8.484425,2.303314,0.085155,1.987716,2.388469,4.747598
2025-01-01 00:20:00.000,G25,C1C,56.902210,101.525231,1010.247266,287.986680,8.484425,2.303314,0.085155,1.193688,2.388469,2.851087
2025-01-01 00:20:00.000,G28,C1C,50.753303,264.381820,1010.247266,287.986680,8.484425,2.303314,0.085155,1.291274,2.388469,3.084167
2025-01-01 00:20:00.000,G31,C1C,24.769219,246.028184,1010.247266,287.986680,8.484425,2.303314,0.085155,2.386838,2.388469,5.700888
2025-01-01 00:21:00.000,G10,C1C,77.310501,203.800670,1010.247266,287.986680,8.484425,2.303314,0.085155,1.025037,2.388469,2.448268
2025-01-01 00:21:00.000,G12,C1C,29.957154,54.738532,1010.247266,287.986680,8.484425,2.303314,0.085155,2.002594,2.388469,4.783134
2025-01-01 00:21:00.000,G25,C1C,56.994275,100.593365,1010.247266,287.986680,8.484425,2.303314,0.085155,1.192441,2.388469,2.848107
2025-01-01 00:21:00.000,G28,C1C,51.020288,265.047808,1010.247266,287.986680,8.484425,2.303314,0.085155,1.286391,2.388469,3.072504
2025-01-01 00:21:00.000,G31,C1C,25.092665,246.407397,1010.247266,287.986680,8.484425,2.303314,0.085155,2.358026,2.388469,5.632072
2025-01-01 00:22:00.000,G10,C1C,76.845916,202.577765,1010.247266,287.986680,8.484425,2.303314,0.085155,1.026945,2.388469,2.452827
2025-01-01 00:22:00.000,G12,C1C,29.705922,54.321886,1010.247266,287.986680,8.484425,2.303314,0.085155,2.017966,2.388469,4.819849
