sec_of_day,gps_pos_x,gps_pos_y,gps_pos_z,gps_pos_count,gps_vel_x,gps_vel_y,gps_vel_z,gps_vel_count,bds_pos_x,bds_pos_y,bds_pos_z,bds_pos_count,bds_vel_x,bds_vel_y,bds_vel_z,bds_vel_count
2160.000000000000,-0.070520691609,0.046075481580,-0.082574272672,30,0.000621712373,-0.000931554666,-0.006431201999,30,-0.428374323233,-0.872724402503,0.191415212868,41,0.000003614099,0.000026980129,-0.000008887387,41
2190.000000000000,-0.069439578992,0.044718337712,-0.083535736679,30,0.000643646864,-0.000938179235,-0.006444386326,30,-0.428266153455,-0.871916692474,0.191150693283,41,0.000003595599,0.000026867575,-0.000008746180,41
2220.000000000000,-0.068343971565,0.043358027995,-0.084504439400,30,0.000665514201,-0.000944883260,-0.006457260335,30,-0.428158712420,-0.871112356346,0.190890498983,41,0.000003565099,0.000026754848,-0.000008599130,41
2250.000000000000,-0.067233972383,0.041995429061,-0.085479980748,30,0.000687307947,-0.000951667263,-0.006469824603,30,-0.428052342275,-0.870311395972,0.190634802479,41,0.000003524490,0.000026642703,-0.000008446378,41
2280.000000000000,-0.066109783843,0.040631359202,-0.086461935658,30,0.000709021243,-0.000958532715,-0.006482080017,30,-0.427947319930,-0.869513780889,0.190383769610,41,0.000003476007,0.000026531771,-0.000008288310,41
2310.000000000000,-0.064971699550,0.039266585396,-0.087449877376,30,0.000730646927,-0.000965481914,-0.006494027756,30,-0.427843839680,-0.868719473226,0.190137551149,41,0.000003422106,0.000026422623,-0.000008125531,41
2340.000000000000,-0.063820118667,0.037901765992,-0.088443366740,30,0.000752177624,-0.000972517842,-0.006505669281,30,-0.427742022606,-0.867928401632,0.189896276477,41,0.000003365493,0.000026315574,-0.000007958853,41
2370.000000000000,-0.062655584929,0.036537433328,-0.089441981310,30,0.000773605893,-0.000979643987,-0.006517006302,30,-0.427641900767,-0.867140511667,0.189660050494,41,0.000003308924,0.000026210913,-0.000007789229,41
2400.000000000000,-0.061478720823,0.035174002330,-0.090445299058,30,0.000794924323,-0.000986864174,-0.006528040752,30,-0.427543453753,-0.866355720785,0.189428942819,41,0.000003255204,0.000026108731,-0.000007617733,41
2430.000000000000,-0.060284134431,0.033819292753,-0.091451784070,30,0.000816319743,-0.000993943872,-0.006538738969,30,-0.427449699611,-0.865574527799,0.189204535217,41,0.000003107407,0.000025990988,-0.000007396859,41
2460.000000000000,-0.059079635537,0.032464902400,-0.092462339221,30,0.000837362915,-0.001001406054,-0.006549181067,30,-0.427356853019,-0.864796229201,0.188985088557,41,0.000003085079,0.000025896622,-0.000007233660,41
2490.000000000000,-0.057866581657,0.031110307054,-0.093476680734,30,0.000858263399,-0.001008988840,-0.006559329590,30,-0.427264425620,-0.864020701018,0.188770467494,41,0.000003079568,0.000025805302,-0.000007075120,41
2520.000000000000,-0.056646321599,0.029754987359,-0.094494539406,30,0.000879018823,-0.001016691074,-0.006569186316,30,-0.427171914503,-0.863247884460,0.188560532686,41,0.000003091070,0.000025716298,-0.000006921431,41
2550.000000000000,-0.055420150033,0.028398435132,-0.095515647309,30,0.000899627859,-0.001024510488,-0.006578752965,30,-0.427078800270,-0.862477716050,0.188355133986,41,0.000003119198,0.000025628657,-0.000006772576,41
2580.000000000000,-0.054189290322,0.027040225935,-0.096539744079,30,0.000920090105,-0.001032443810,-0.006588031215,30,-0.426984612398,-0.861710163174,0.188154133470,41,0.000003163006,0.000025541331,-0.000006628366,41
2610.000000000000,-0.052954847647,0.025679992609,-0.097566565266,30,0.000940405938,-0.001040486883,-0.006597022700,30,-0.426888866100,-0.860945240586,0.187957389478,41,0.000003221015,0.000025453237,-0.000006488414,41
2640.000000000000,-0.051717813628,0.024317480364,-0.098595855829,30,0.000960576352,-0.001048634807,-0.006605728997,30,-0.426791218161,-0.860182990587,0.187764790451,41,0.000003291366,0.000025363152,-0.000006352208,41
2670.000000000000,-0.050479048420,0.022952549699,-0.099627352022,30,0.000980602784,-0.001056882104,-0.006614151657,30,-0.426691287845,-0.859423479094,0.187576226911,41,0.000003371770,0.000025269941,-0.000006219099,41
2700.000000000000,-0.049239240734,0.021585224425,-0.100660790891,30,0.001000486932,-0.001065222872,-0.006622292192,30,-0.426588831742,-0.858666833166,0.187391620531,41,0.000003459687,0.000025172448,-0.000006088353,41
2730.000000000000,-0.048006699518,0.020209163746,-0.101696363306,30,0.001019985901,-0.001073855894,-0.006630166552,30,-0.426481794322,-0.857911511889,0.187209669922,41,0.000003611347,0.000025122444,-0.000005998312,41
2760.000000000000,-0.046773049348,0.018832025599,-0.102733273798,30,0.001039633726,-0.001082329102,-0.006637744754,30,-0.426372186525,-0.857159591294,0.187031743500,41,0.000003695581,0.000025003849,-0.000005862987,41
2790.000000000000,-0.045538031135,0.017454678705,-0.103771218112,30,0.001059159303,-0.001090864630,-0.006645044377,30,-0.426260109656,-0.856411384964,0.186857915793,41,0.000003775168,0.000024874701,-0.000005725136,41
2820.000000000000,-0.044301349181,0.016078059589,-0.104809885451,30,0.001078558884,-0.001099460592,-0.006652067166,30,-0.426145735884,-0.855667209219,0.186688261156,41,0.000003848374,0.000024735330,-0.000005584707,41
2850.000000000000,-0.043062808004,0.014703081366,-0.105848970707,30,0.001097827513,-0.001108116047,-0.006658814923,30,-0.426029282537,-0.854927363405,0.186522857741,41,0.000003913790,0.000024586318,-0.000005441802,41
2880.000000000000,-0.041822205298,0.013330672833,-0.106888171421,30,0.001116959151,-0.001116830934,-0.006665289487,30,-0.425910996307,-0.854192117752,0.186361775304,41,0.000003970291,0.000024428540,-0.000005296666,41
2910.000000000000,-0.040579486584,0.011961649211,-0.107927192200,30,0.001135946811,-0.001125605979,-0.006671492739,30,-0.425791165848,-0.853461726053,0.186205077709,41,0.000004017046,0.000024263176,-0.000005149665,41
2940.000000000000,-0.039334706046,0.010596812707,-0.108965738533,30,0.001154782711,-0.001134442613,-0.006677426581,30,-0.425670074481,-0.852736390576,0.186052809513,41,0.000004053593,0.000024091488,-0.000005001267,41
2970.000000000000,-0.038088075871,0.009236824660,-0.110003524522,30,0.001173458457,-0.001143342827,-0.006683092939,30,-0.425548054403,-0.852016288617,0.185905008092,41,0.000004079740,0.000023915003,-0.000004852020,41
